     1	1997-99
     2	1999
     1	1종
     1	20
     1	2002년
     1	20년
     2	25
     1	25일
     1	2개
     1	2개의
     1	2월
     1	2종
     1	3월
     1	3천개
     1	5
     1	6
     1	78년
     1	7가지
     1	7백
     1	80년대
     1	95년
     1	96년
     1	97년
     1	98년
     1	99년
     1	All
     1	Copyright
     3	FBI
     1	Reserved
     1	Rights
     2	W88
     1	cielbleu@joongang.co.kr
     1	가능
     2	가능성
     1	감정
     1	강화안
     3	개발
     2	개발중
     1	거
     7	것
     1	격화
     1	경고
     1	계기
     3	공개
     1	공화당정부
     1	과시
     2	과학자
     1	국가연구소
     1	국립연구소
     1	극력
     7	기술
     1	기술기밀
     1	기술연구소
     1	기업망
     1	기자
     1	김영훈
     1	나토
     1	내용
     1	뉴스네이버
     1	뉴스통합검색
     1	다탄두
     1	당시
     1	대등
     1	대만계
     1	대부분
     1	대통령
     2	대한
     1	도청허
     1	도청허가
     1	두
     1	뒤지
     2	등
     1	또한번
     1	레이더
     1	로럴
     3	로스알라모스
     1	리노
     4	리원허
     2	모두
     1	묵살
     1	문제
     2	미
     8	미국
     1	미국기업
     1	미사
     1	미사일
     1	민간
     1	민감
     2	발사
     2	배치
     1	백악관
     1	법무장관
     6	보고
     7	보고서
     1	부담
     1	부인
     1	북대서양조약기구
     1	불똥
     1	불법유출
     1	사건
     1	사임
     1	사정권내
     2	상태
     1	서명
     1	셈
     1	소형화
     2	수사
     1	수준
     1	스파이사건
     1	스페이스
     1	승인
     1	신문
     1	신청
     2	실전
     1	실제
     2	실험
     1	싸움
     1	압력
     1	앤드
     1	언론
     1	에너지부
     1	에너지부의
     1	연계
     2	연구소
     1	연구원
     1	올해안
     1	위원장
     1	유출
     1	의
     1	의혹
     1	의회
     6	이
     1	이동
     1	이용
     2	이중
     1	이후
     1	이훈범
     1	일렉트로닉스
     1	자이로스코프
     2	잠수
     2	잠수함
     1	잠시
     1	장착
     1	재닛
     2	절취
     1	절취사건
     1	정보유출
     3	정부
     1	제대
     1	조사
     1	조사착수
     3	주장
     1	중
     1	중.미간
    15	중국
     3	중국대사관
     1	중국인
     1	중성자탄
     1	지상발사
     1	집중적
     1	책임
     1	첨단
     1	첩보기관
     2	최근
     1	최첨단
     1	축소
     1	축소형
     1	충격
     1	충격적
     1	취업
     1	침투
     1	커뮤니케이션스
     4	콕스
     1	콕스보고서
     1	크리스토퍼
     4	클린턴
     1	탄두
     1	특별위원회
     1	파문
     1	파장
     2	폭격
     1	피폭
     1	하기
     1	하원
     1	하원특별위원회
     1	한세대
     1	함
     1	핫이슈
     1	해일
     1	해임
     5	핵기술
     7	핵무기
     1	핵무기기술
     1	핵스파
     1	핵스파이
     1	핵스파일
     2	핵탄두
     1	허점
     1	현재
     2	혐의
     1	화교소유
     1	활용
     1	회사
     1	휴즈
     1	힘
     1	李文和
     1	日
     1	火
