     1	11
     1	11건
     1	11만
     1	19
     1	1997-99
     2	1999
     1	19일
     1	1백23건
     1	1백24건
     1	1백억원
     1	20
     1	24
     1	24시간
     1	3월
     1	3호
     1	4백억원
     1	4월말
     1	5
     1	6
     1	7월
     1	97년
     1	All
     1	Copyright
     1	ISS
     1	KAIST
     1	K대
     2	N사
     1	PC게임방
     1	PC분야
     1	Reserved
     1	Rights
     1	Y대
     1	minho@joongang.co.kr
     1	각종
     6	것
     1	게시판
     1	결과
     1	결합
     1	계정
     1	고
     1	고객
     2	관계자
     3	국내
     1	급성장
     3	급증
     1	기술지원팀장
     2	기업
     1	기자
     1	뉴스네이버
     1	뉴스통합검색
     2	다음달
     1	다음달중
     2	단체
     1	담당자
     1	당국
     1	대구
     1	대대적
     1	대비책
     1	대전
     4	대학
     1	대한
     1	데시정보시스템
     1	뒤
     8	등
     1	마련
     1	말
     1	미국
     2	바람
     3	바이러스
     1	바이러스백신분야
     1	발견
     1	발효
     1	방역서비스
     1	방화벽
     1	백신
     1	백오리피스
     1	뱅킹
     1	보
     1	보급
     1	본격화
     1	불과
     1	불법
     1	불편
     1	비상
     1	사례
     2	사업
     1	사용자
     1	사이버
     1	사이버게이트사
     1	사이버게이트사도
     1	사이버경매
     2	산업
     1	산업소프트웨어
     1	산하
     1	서울
     2	설치
     1	성인오락물
     1	소프트웨어
     1	속
     1	속출
     1	수소문
     1	수요
     2	수준
     1	스캐닝프로그램
     1	시스템경비업체
     1	시장
     1	시큐어소프트
     2	신고건수
     1	신뢰
     1	신종
     1	실제
     1	쑥대밭
     1	안철수컴퓨터바이러스연구소
     1	약점
     1	얼마전
     1	업
     3	업계
     4	업체
     2	업체인
     2	에스원
     1	연구소
     1	올
     2	올들어
     1	올해
     1	외부
     1	우려
     1	우리
     1	우리별
     1	움직임
     1	원격
     1	위성관련
     1	유망
     1	의
     3	이
     1	이민호
     1	인수
     1	인터넷
     1	인해
     1	일부
     1	임채호
     1	자료파괴
     1	적발
     1	전문
     1	전문프로그램
     1	전산
     4	전산망
     2	전산시스템
     1	전자부품
     1	전자상거래
     1	전자서명법
     2	점검
     4	정보
     1	정보과학의학
     1	정보누출
     1	정보보호
     1	정보보호센터
     1	정보보호시스템
     1	정보통신부
     1	정비
     1	정지
     1	정통부
     1	제품
     1	중심
     1	중요정보
     6	지난
     2	지난달
     3	지난해
     1	지정
     2	진출
     1	체르노빌바이러스
     1	체면
     1	최근
     1	최대
     1	추적
     1	침입
     1	침투
     4	컴퓨터
     1	컴퓨터바이러스백신
     1	폐쇄
     1	프로그램
     5	피해
     2	하우리
     2	학생
     2	한
     1	한국정보보호센터
     1	한동안
     1	한해
     1	합치
     1	해당
     2	해커
     5	해킹
     1	해킹방지
     1	해킹방지기법
     1	해킹방지용
     1	해킹전문
     1	해킹피
     1	해킹피해
     1	핵심기술
     1	홍승
     1	홍승일
     2	회사
     1	흔적
     1	月
     1	日
